deal_id,account_id,lead_source,created_date,deal_value,discount_pct,competitor_mentioned,stage,close_date,deal_status
D02792,A01336,referral,2025-08-18,3600,10,Canva,proposal,2025-10-06,lost
D02793,A01991,outbound,2025-04-06,3600,15,Canva,demo,2025-04-17,lost
D02794,A00482,website,2025-11-11,720,15,Adobe Express,demo,2025-12-19,lost
D02795,A00895,ads,2025-07-16,60,20,Adobe Express,negotiation,2025-08-19,lost
D02796,A01568,website,2025-09-16,180,0,Adobe Express,proposal,2025-10-01,lost
D02797,A01329,website,2025-06-13,1800,20,Canva,negotiation,2025-06-22,lost
D02798,A00269,ads,2026-02-09,180,10,None,negotiation,2026-02-16,lost
D02799,A00414,website,2025-07-24,60,0,Adobe Express,negotiation,2025-09-13,won
D02800,A00025,ads,2025-05-18,480,15,Canva,demo,2025-07-03,won
D02801,A00316,website,2025-06-19,120,20,None,negotiation,2025-08-08,won
D02802,A00571,outbound,2025-03-05,120,20,Canva,demo,2025-04-28,won
D02803,A00725,referral,2025-06-25,480,10,Canva,proposal,2025-08-04,won
D02804,A01692,referral,2025-07-21,720,0,Piktochart,proposal,2025-09-18,won
D02805,A01008,referral,2026-02-22,480,0,Figma,negotiation,2026-04-10,lost
D02806,A01850,website,2025-03-10,180,20,Canva,negotiation,2025-05-06,lost
D02807,A01300,website,2025-07-20,360,20,None,demo,2025-09-01,lost
D02808,A01954,outbound,2025-02-22,120,0,Canva,proposal,2025-04-13,won
D02809,A00389,referral,2025-12-15,1800,25,None,proposal,2026-02-06,lost
D02810,A00722,referral,2025-09-05,120,15,Canva,demo,2025-10-18,won
D02811,A00444,website,2025-03-29,1800,10,Canva,proposal,2025-05-13,won
D02812,A00999,ads,2026-02-05,480,0,Adobe Express,negotiation,2026-03-16,won
D02813,A01451,outbound,2025-02-24,180,15,None,negotiation,2025-03-04,won
D02814,A01081,ads,2025-11-27,480,15,Canva,proposal,2026-01-08,lost
D02815,A00697,website,2025-06-16,2400,20,Adobe Express,demo,2025-07-11,lost
D02816,A00971,website,2026-02-27,360,0,Piktochart,proposal,2026-04-15,won
D02817,A01590,ads,2025-11-16,240,0,Figma,demo,2025-12-31,lost
D02818,A00721,website,2025-09-05,60,0,Canva,demo,2025-10-27,lost
D02819,A00368,referral,2025-06-20,1800,15,None,negotiation,2025-07-02,lost
D02820,A01965,website,2026-03-06,360,15,Canva,proposal,2026-04-02,won
D02821,A00342,website,2025-05-31,240,10,None,proposal,2025-06-19,lost
D02822,A01829,outbound,2025-02-24,180,0,None,demo,2025-03-16,won
D02823,A01876,outbound,2026-02-23,720,20,Adobe Express,proposal,2026-04-22,won
D02824,A00304,website,2025-08-07,120,0,Canva,proposal,2025-09-22,won
D02825,A00764,referral,2025-05-17,180,0,None,demo,2025-07-12,won
D02826,A01398,website,2026-02-10,1200,15,Canva,demo,2026-03-13,won
D02827,A01974,referral,2025-11-12,1200,25,Canva,negotiation,2025-12-24,lost
D02828,A00816,outbound,2025-01-31,180,0,Canva,negotiation,2025-02-07,lost
D02829,A00112,website,2025-05-20,1800,10,Adobe Express,proposal,2025-06-29,lost
D02830,A00878,referral,2025-10-13,3600,10,Adobe Express,proposal,2025-11-10,lost
D02831,A01030,website,2025-10-13,3600,0,None,proposal,2025-12-08,lost
D02832,A00930,website,2025-10-26,120,15,Canva,negotiation,2025-11-19,lost
D02833,A00703,outbound,2025-06-02,360,15,Canva,demo,2025-07-11,lost
D02834,A00846,referral,2025-06-22,480,20,None,negotiation,2025-08-14,lost
D02835,A00944,outbound,2025-10-29,120,10,Adobe Express,proposal,2025-12-28,lost
D02836,A00279,referral,2025-11-11,60,20,Canva,proposal,2025-12-27,won
D02837,A00382,referral,2025-03-02,720,10,Canva,demo,2025-03-09,won
D02838,A01876,ads,2025-01-21,360,10,Canva,demo,2025-02-11,won
D02839,A00013,referral,2025-10-28,360,0,None,negotiation,2025-11-12,lost
D02840,A00303,outbound,2025-11-26,120,10,None,demo,2025-12-03,won
D02841,A01580,outbound,2025-06-15,720,0,Canva,proposal,2025-08-01,lost
D02842,A01641,ads,2025-11-21,180,0,Canva,proposal,2025-12-16,lost
D02843,A00160,website,2025-06-05,720,15,Figma,proposal,2025-07-27,lost
D02844,A00154,outbound,2025-09-09,720,0,None,demo,2025-10-26,won
D02845,A00754,ads,2026-02-08,180,10,None,proposal,2026-02-24,lost
D02846,A00181,website,2026-01-18,1800,15,Figma,demo,2026-03-13,lost
D02847,A01550,outbound,2025-12-27,120,10,None,demo,2026-01-07,won
D02848,A01204,website,2025-09-27,60,20,Canva,demo,2025-10-10,lost
D02849,A00377,ads,2026-01-13,360,0,Canva,demo,2026-02-27,won
D02850,A01828,referral,2025-03-15,240,10,Adobe Express,negotiation,2025-03-25,lost
D02851,A00776,referral,2025-07-13,60,0,Piktochart,negotiation,2025-08-15,won
D02852,A01192,website,2025-05-15,360,0,Figma,proposal,2025-06-20,lost
D02853,A01238,website,2025-06-26,1800,20,Canva,demo,2025-08-17,lost
D02854,A01174,website,2025-02-14,120,0,Piktochart,negotiation,2025-03-15,lost
D02855,A00016,website,2025-09-03,480,10,Figma,proposal,2025-10-03,lost
D02856,A01115,outbound,2025-10-15,480,15,Figma,negotiation,2025-10-31,won
D02857,A01144,outbound,2025-10-20,120,0,Adobe Express,demo,2025-11-28,lost
D02858,A01980,website,2026-02-23,720,15,Adobe Express,negotiation,2026-04-06,lost
D02859,A00253,website,2025-05-04,60,15,None,negotiation,2025-05-22,won
D02860,A01084,ads,2026-01-03,240,15,Canva,proposal,2026-02-08,won
D02861,A01290,referral,2025-12-18,60,15,None,demo,2026-02-09,lost
D02862,A01433,website,2025-04-22,180,20,Piktochart,negotiation,2025-06-21,lost
D02863,A00031,website,2025-01-15,1800,10,Adobe Express,proposal,2025-02-27,won
D02864,A01045,ads,2025-11-11,720,0,Adobe Express,demo,2026-01-03,lost
D02865,A00731,outbound,2025-08-07,180,20,None,proposal,2025-09-02,won
D02866,A01617,outbound,2025-05-01,1800,10,Figma,negotiation,2025-05-28,lost
D02867,A00289,referral,2025-12-01,360,20,Figma,proposal,2026-01-11,lost
D02868,A01567,ads,2025-04-15,2400,15,None,proposal,2025-05-23,won
D02869,A00498,outbound,2026-01-07,720,15,Figma,negotiation,2026-03-06,won
D02870,A01770,website,2025-07-21,360,0,None,proposal,2025-08-13,won
D02871,A01498,outbound,2025-05-10,720,20,Piktochart,negotiation,2025-05-24,lost
D02872,A01429,website,2025-04-03,720,0,None,proposal,2025-04-21,won
D02873,A00548,website,2025-08-14,360,0,Canva,demo,2025-10-02,won
D02874,A00961,outbound,2025-11-02,720,0,Figma,proposal,2025-12-24,won
D02875,A00132,website,2026-02-23,1800,25,Figma,proposal,2026-04-04,lost
D02876,A01348,referral,2025-05-05,360,0,Canva,demo,2025-06-29,lost
D02877,A00858,website,2025-02-20,2400,20,None,demo,2025-04-14,lost
D02878,A01156,website,2025-01-28,1800,10,Canva,negotiation,2025-02-06,won
D02879,A00521,outbound,2025-05-16,120,20,Adobe Express,negotiation,2025-07-05,lost
D02880,A00030,outbound,2025-08-27,3600,15,None,negotiation,2025-10-17,lost
D02881,A00627,ads,2026-01-14,180,10,Canva,negotiation,2026-02-12,lost
D02882,A01325,referral,2025-04-05,720,0,Figma,demo,2025-05-30,lost
D02883,A00004,website,2026-02-09,1800,0,Canva,demo,2026-03-07,won
D02884,A01349,referral,2025-05-01,1200,25,Canva,proposal,2025-06-13,lost
D02885,A00509,ads,2025-06-14,720,0,Piktochart,demo,2025-07-01,won
D02886,A01261,website,2025-04-18,240,0,Canva,negotiation,2025-06-05,lost
D02887,A01559,ads,2025-10-23,480,0,Canva,demo,2025-11-11,won
D02888,A00016,outbound,2025-09-02,360,0,Adobe Express,proposal,2025-09-21,lost
D02889,A01558,ads,2025-01-03,720,15,Figma,negotiation,2025-02-22,won
D02890,A00997,website,2025-10-31,1200,25,Canva,proposal,2025-11-16,lost
D02891,A01608,referral,2025-07-23,180,0,None,demo,2025-08-06,lost
D02892,A01840,website,2025-04-17,1200,20,Adobe Express,demo,2025-06-11,lost
D02893,A01470,website,2025-12-05,1200,0,None,demo,2026-01-28,lost
D02894,A01527,outbound,2025-12-11,60,0,Canva,demo,2025-12-24,won
D02895,A00956,website,2025-03-08,240,0,Canva,demo,2025-03-17,lost
D02896,A01254,outbound,2025-08-17,480,20,Adobe Express,demo,2025-09-08,lost
D02897,A01131,website,2025-04-12,1800,0,None,negotiation,2025-05-01,won
D02898,A01744,referral,2025-08-09,120,0,Piktochart,proposal,2025-09-27,won
D02899,A01413,website,2025-04-02,480,20,Canva,proposal,2025-05-27,won
D02900,A01744,referral,2026-02-06,60,0,Figma,proposal,2026-02-14,won
D02901,A00263,referral,2026-02-09,3600,25,None,negotiation,2026-03-09,won
D02902,A01587,referral,2025-01-05,480,0,Canva,negotiation,2025-01-30,won
D02903,A01089,ads,2025-07-12,240,20,Adobe Express,demo,2025-08-11,won
D02904,A00265,website,2025-06-29,720,0,Canva,negotiation,2025-08-22,lost
D02905,A01362,outbound,2025-12-02,60,20,None,demo,2025-12-17,lost
D02906,A01325,website,2026-02-03,720,0,Canva,negotiation,2026-02-24,lost
D02907,A00378,outbound,2025-08-21,360,10,None,demo,2025-09-19,won
D02908,A01199,website,2025-10-09,180,10,None,proposal,2025-12-03,won
D02909,A00963,referral,2025-03-08,240,10,Canva,demo,2025-05-01,lost
D02910,A01176,website,2026-02-03,60,0,Canva,demo,2026-02-13,lost
D02911,A00476,website,2025-08-05,480,20,None,demo,2025-08-26,won
D02912,A01290,website,2025-10-13,120,0,Adobe Express,proposal,2025-11-28,won
D02913,A00329,website,2025-02-01,240,15,Piktochart,proposal,2025-03-17,won
D02914,A01997,ads,2025-01-12,360,0,Canva,proposal,2025-02-06,won
D02915,A01840,referral,2025-09-29,1200,15,Canva,negotiation,2025-10-16,won
D02916,A01187,referral,2026-02-28,180,0,Canva,negotiation,2026-04-21,won
D02917,A00438,referral,2025-05-27,360,0,Piktochart,demo,2025-07-12,won
D02918,A01367,referral,2025-07-05,120,20,Canva,proposal,2025-08-21,lost
D02919,A01391,website,2025-08-20,120,10,Figma,proposal,2025-09-19,lost
D02920,A01489,referral,2025-08-15,480,10,Canva,negotiation,2025-10-14,won
D02921,A01774,ads,2025-03-30,480,15,Adobe Express,demo,2025-04-14,lost
D02922,A01223,website,2026-03-05,120,15,Canva,proposal,2026-03-14,won
D02923,A01524,ads,2025-10-12,60,20,Canva,demo,2025-11-01,won
D02924,A00016,ads,2025-01-14,720,20,Adobe Express,negotiation,2025-02-18,won
D02925,A01845,referral,2025-07-24,240,15,Figma,proposal,2025-09-02,won
D02926,A01320,website,2025-01-22,60,20,Canva,negotiation,2025-03-16,won
D02927,A00868,website,2025-12-10,3600,0,None,proposal,2025-12-18,won
D02928,A00511,referral,2026-01-04,2400,0,Canva,demo,2026-01-23,won
D02929,A01812,website,2025-09-18,120,15,Adobe Express,demo,2025-09-28,won
D02930,A00984,website,2025-08-25,360,10,Canva,negotiation,2025-09-04,won
D02931,A01263,website,2026-02-21,120,20,Adobe Express,proposal,2026-03-31,lost
D02932,A00581,website,2025-06-03,3600,10,Adobe Express,demo,2025-06-22,won
D02933,A01325,outbound,2025-01-13,720,0,None,demo,2025-02-22,won
D02934,A00006,outbound,2025-12-13,720,15,Adobe Express,proposal,2026-01-27,lost
D02935,A01244,outbound,2025-05-10,240,0,None,proposal,2025-05-17,won
D02936,A01019,referral,2025-06-20,360,20,Adobe Express,demo,2025-08-18,won
D02937,A01790,website,2026-02-19,480,15,None,proposal,2026-03-25,lost
D02938,A01477,website,2026-02-26,60,10,Canva,demo,2026-04-07,lost
D02939,A01457,referral,2025-05-04,180,15,None,demo,2025-05-14,won
D02940,A00807,referral,2025-05-17,120,15,Piktochart,proposal,2025-06-14,won
D02941,A01894,ads,2025-11-17,60,0,Adobe Express,negotiation,2025-11-27,lost
D02942,A01410,referral,2025-08-17,720,15,Adobe Express,negotiation,2025-09-09,won
D02943,A00619,ads,2025-01-20,2400,25,Piktochart,demo,2025-03-17,won
D02944,A01319,ads,2025-10-10,180,20,Canva,demo,2025-12-01,lost
D02945,A01142,website,2025-11-20,120,20,Canva,negotiation,2025-12-12,won
D02946,A00405,referral,2025-12-08,1200,15,None,negotiation,2025-12-17,lost
D02947,A01704,website,2025-05-11,180,20,Canva,negotiation,2025-06-24,won
D02948,A00997,website,2025-06-02,3600,20,Adobe Express,negotiation,2025-07-12,lost
D02949,A01787,website,2025-09-10,1800,0,Canva,negotiation,2025-10-24,won
D02950,A00594,ads,2025-08-13,240,15,Adobe Express,negotiation,2025-09-24,won
D02951,A00566,outbound,2026-01-19,240,15,Adobe Express,proposal,2026-02-01,lost
D02952,A00752,outbound,2025-03-18,720,10,Canva,demo,2025-04-25,lost
D02953,A01902,ads,2025-09-03,120,0,Figma,negotiation,2025-09-21,won
D02954,A00012,website,2026-01-26,120,0,Canva,proposal,2026-03-18,won
D02955,A01233,website,2025-09-21,480,20,Piktochart,negotiation,2025-10-05,lost
D02956,A00165,referral,2025-11-09,60,0,Adobe Express,proposal,2025-12-02,lost
D02957,A00878,website,2025-03-26,1800,0,None,proposal,2025-04-05,won
D02958,A01318,ads,2025-09-21,1800,0,Adobe Express,proposal,2025-10-01,won
D02959,A01935,referral,2026-03-07,1200,15,None,demo,2026-04-17,won
D02960,A01543,outbound,2026-02-14,60,10,Adobe Express,demo,2026-04-10,lost
D02961,A00078,website,2025-11-11,720,0,Piktochart,negotiation,2025-11-23,lost
D02962,A01458,website,2025-08-16,480,20,Canva,demo,2025-10-14,won
D02963,A01601,ads,2026-03-12,720,10,Adobe Express,demo,2026-03-27,won
D02964,A00614,ads,2025-03-24,720,10,Adobe Express,demo,2025-05-17,lost
D02965,A01987,ads,2025-04-30,720,20,Canva,negotiation,2025-05-07,won
D02966,A00869,outbound,2025-10-04,240,0,Canva,demo,2025-10-13,won
D02967,A00812,website,2025-08-03,480,15,Canva,proposal,2025-10-02,lost
D02968,A01823,outbound,2026-03-08,1800,20,Canva,demo,2026-04-03,lost
D02969,A01707,referral,2025-11-01,60,0,Canva,proposal,2025-12-10,lost
D02970,A01101,website,2025-09-13,180,10,Adobe Express,negotiation,2025-10-28,lost
D02971,A01072,ads,2025-12-10,360,15,Canva,proposal,2026-01-11,lost
D02972,A00767,referral,2025-10-24,720,0,None,negotiation,2025-12-07,won
D02973,A00082,outbound,2025-07-01,1200,15,Figma,demo,2025-07-13,lost
D02974,A01919,website,2026-02-09,3600,0,Adobe Express,negotiation,2026-02-18,won
D02975,A01745,website,2025-09-11,360,0,Adobe Express,negotiation,2025-10-31,lost
D02976,A00209,ads,2026-02-18,180,20,Adobe Express,negotiation,2026-04-12,won
D02977,A01469,website,2025-07-13,240,15,None,proposal,2025-09-09,lost
D02978,A01995,referral,2025-12-04,3600,10,None,negotiation,2025-12-13,won
D02979,A01620,referral,2025-11-06,480,20,Canva,proposal,2025-12-17,won
D02980,A00522,referral,2025-05-08,480,20,Adobe Express,negotiation,2025-06-01,won
D02981,A01053,website,2025-08-20,120,0,Adobe Express,negotiation,2025-08-27,won
D02982,A01328,referral,2025-03-20,2400,0,Figma,negotiation,2025-04-06,won
D02983,A00994,website,2025-07-02,60,15,Adobe Express,negotiation,2025-08-12,won
D02984,A00465,website,2025-03-06,360,10,Adobe Express,demo,2025-04-16,lost
D02985,A01526,website,2025-12-23,360,20,Canva,negotiation,2026-01-26,won
D02986,A01470,website,2025-03-12,3600,20,Canva,proposal,2025-05-06,won
D02987,A00628,referral,2025-09-27,1200,20,None,proposal,2025-11-26,won
D02988,A01514,referral,2025-02-02,480,0,Adobe Express,demo,2025-04-03,won
D02989,A00781,ads,2025-02-27,180,0,None,negotiation,2025-04-23,won
D02990,A01452,ads,2025-11-04,360,0,Canva,negotiation,2025-11-17,lost
D02991,A00559,outbound,2025-04-30,3600,20,None,demo,2025-05-28,lost
D02992,A01383,ads,2025-04-06,240,10,Adobe Express,demo,2025-05-15,won
D02993,A00960,website,2025-02-18,2400,0,None,proposal,2025-03-20,lost
D02994,A00091,referral,2025-05-23,720,0,Adobe Express,proposal,2025-07-08,won
D02995,A01077,referral,2025-02-19,2400,0,Adobe Express,proposal,2025-04-11,lost
D02996,A01754,website,2025-05-29,60,20,Canva,proposal,2025-06-09,lost
D02997,A00860,ads,2025-08-29,120,0,Canva,negotiation,2025-09-13,lost
D02998,A01613,referral,2025-12-25,180,20,None,proposal,2026-02-04,won
D02999,A01228,referral,2025-11-19,240,15,Canva,demo,2025-12-31,won
D03000,A00556,referral,2025-03-16,480,0,Canva,demo,2025-04-18,won
D03001,A00156,website,2025-09-22,60,10,Figma,demo,2025-10-24,lost
D03002,A00002,ads,2025-11-17,120,20,Piktochart,proposal,2026-01-05,lost
D03003,A01381,website,2025-10-03,1800,25,Adobe Express,negotiation,2025-11-18,lost
D03004,A00825,website,2025-10-09,480,20,Adobe Express,proposal,2025-11-04,won
D03005,A01593,website,2025-12-19,480,10,None,demo,2026-01-15,lost
D03006,A00802,website,2026-02-16,240,0,Canva,negotiation,2026-03-03,won
D03007,A00983,referral,2026-01-05,360,0,Canva,negotiation,2026-03-02,lost
D03008,A01082,outbound,2025-09-02,1800,20,None,proposal,2025-09-11,lost
D03009,A01278,website,2025-06-29,240,15,Adobe Express,demo,2025-08-18,won
D03010,A01204,ads,2026-01-08,60,20,Piktochart,demo,2026-03-05,lost
D03011,A00493,ads,2025-10-12,60,15,Canva,proposal,2025-11-14,won
D03012,A00669,website,2025-12-30,360,0,Canva,negotiation,2026-01-22,lost
D03013,A01059,website,2025-06-17,240,15,Piktochart,proposal,2025-06-27,lost
D03014,A00075,website,2025-01-13,480,0,Adobe Express,negotiation,2025-02-26,won
D03015,A00944,website,2025-05-09,60,10,None,demo,2025-06-09,lost
D03016,A01313,website,2025-12-16,720,15,Canva,proposal,2025-12-26,lost
D03017,A00371,outbound,2025-06-17,2400,10,Canva,proposal,2025-08-13,won
D03018,A00587,referral,2025-06-09,3600,15,Adobe Express,proposal,2025-07-14,lost
D03019,A00329,ads,2025-06-24,240,20,Figma,negotiation,2025-07-20,lost
D03020,A00590,outbound,2026-01-29,1800,10,None,proposal,2026-03-28,lost
D03021,A01791,ads,2025-11-08,720,0,Figma,demo,2026-01-04,won
D03022,A00777,referral,2025-07-09,120,15,Adobe Express,proposal,2025-08-25,lost
D03023,A00304,referral,2025-04-05,120,10,None,proposal,2025-05-07,won
D03024,A00579,outbound,2025-11-20,480,0,Canva,proposal,2025-11-27,lost
D03025,A00221,website,2025-12-22,120,0,Canva,negotiation,2026-01-05,lost
D03026,A00979,website,2025-03-31,120,0,Canva,demo,2025-05-28,lost
D03027,A01188,referral,2025-08-20,720,15,Canva,proposal,2025-09-04,won
D03028,A01504,outbound,2026-01-27,1200,20,Canva,proposal,2026-02-08,won
D03029,A01479,website,2025-04-01,240,0,Adobe Express,proposal,2025-05-10,won
D03030,A00375,ads,2026-02-22,720,0,Adobe Express,proposal,2026-04-04,won
D03031,A01244,referral,2025-01-08,720,20,Adobe Express,demo,2025-02-09,lost
D03032,A01708,website,2025-09-04,720,20,Canva,negotiation,2025-09-16,won
D03033,A01278,website,2025-03-30,480,15,Adobe Express,negotiation,2025-04-06,lost
D03034,A01746,outbound,2026-02-15,120,0,Figma,proposal,2026-03-20,lost
D03035,A00188,website,2026-02-10,1800,20,Piktochart,proposal,2026-04-04,won
D03036,A01215,website,2025-02-26,60,0,Canva,demo,2025-03-19,lost
D03037,A01413,website,2026-01-12,480,0,Adobe Express,proposal,2026-03-04,won
D03038,A01239,website,2025-10-29,720,20,Figma,negotiation,2025-12-10,won
D03039,A01399,ads,2025-06-29,60,10,Canva,negotiation,2025-08-07,lost
D03040,A01110,referral,2025-03-31,60,0,Canva,proposal,2025-05-21,lost
D03041,A00474,website,2026-01-20,2400,15,Canva,demo,2026-03-16,won
D03042,A01642,ads,2025-05-18,60,15,Adobe Express,demo,2025-07-05,won
D03043,A00844,outbound,2025-07-08,180,15,Canva,proposal,2025-07-24,won
D03044,A01832,ads,2025-04-11,60,0,None,demo,2025-04-27,lost
D03045,A00531,outbound,2026-01-01,2400,25,None,proposal,2026-02-24,lost
D03046,A01071,website,2026-01-10,180,20,Adobe Express,proposal,2026-01-22,lost
D03047,A01089,outbound,2025-08-19,720,0,Adobe Express,proposal,2025-09-13,won
D03048,A00963,ads,2025-11-27,360,15,Canva,negotiation,2025-12-16,won
D03049,A00475,website,2026-03-03,720,0,Canva,negotiation,2026-04-09,lost
D03050,A01170,ads,2025-07-01,60,20,None,negotiation,2025-07-12,won
D03051,A00946,referral,2025-11-07,360,0,Adobe Express,proposal,2025-12-29,won
D03052,A01822,outbound,2025-11-22,60,15,Adobe Express,demo,2026-01-18,lost
D03053,A01406,website,2025-04-28,180,20,Figma,proposal,2025-05-14,lost
D03054,A01090,referral,2025-05-17,60,10,Adobe Express,negotiation,2025-06-12,lost
D03055,A00517,website,2025-01-07,180,0,Piktochart,demo,2025-02-28,lost
D03056,A01117,ads,2025-07-22,720,20,Adobe Express,proposal,2025-08-02,won
D03057,A01889,outbound,2026-03-08,480,0,Adobe Express,proposal,2026-03-31,won
D03058,A00426,outbound,2025-12-10,2400,15,Adobe Express,proposal,2026-02-07,lost
D03059,A01492,outbound,2025-09-30,480,0,Adobe Express,demo,2025-11-15,lost
D03060,A01118,outbound,2025-04-22,1200,0,Figma,proposal,2025-06-09,lost
D03061,A01642,outbound,2026-01-22,180,10,Piktochart,negotiation,2026-03-08,won
D03062,A00133,referral,2025-03-05,180,15,None,demo,2025-04-13,lost
D03063,A01458,referral,2025-12-05,720,20,None,proposal,2026-01-08,won
D03064,A01365,outbound,2025-10-28,360,20,Canva,negotiation,2025-11-24,won
D03065,A00314,ads,2025-09-04,180,0,Adobe Express,negotiation,2025-09-17,lost
D03066,A00591,ads,2025-05-21,180,0,Figma,proposal,2025-06-11,won
D03067,A01236,website,2025-01-19,180,20,Adobe Express,demo,2025-02-19,lost
D03068,A01544,referral,2025-12-30,60,10,None,proposal,2026-01-19,won
D03069,A01009,outbound,2026-03-02,180,0,Canva,negotiation,2026-03-19,lost
D03070,A00159,outbound,2025-09-24,360,20,Adobe Express,demo,2025-10-10,lost
D03071,A01292,website,2025-02-27,180,20,Canva,negotiation,2025-03-31,lost
